Name,Provider ID,External ID,Cloud Platform,Subscription,Subscription ID,Projects,Region,Tags,Resource Type,Native Type,Last Seen
dev-container,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/developer-prod/providers/microsoft.storage/storageaccounts/developerprodacc/blobservices/default/containers/dev-container,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/developer-prod/providers/microsoft.storage/storageaccounts/developerprodacc/blobservices/default/containers/dev-container,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",westeurope,{},BUCKET,Microsoft.Storage/storageAccounts/blobServices/containers,2024-10-30T19:48:56Z
wiz-outpost-oron-bucket,ocid1.bucket.oc1.iad.aaaaaaaaig6g3qpnwzv7bougssjb2ebyvvburoukam55aqdnp6l6wce6gzfq,ocid1.bucket.oc1.iad.aaaaaaaaig6g3qpnwzv7bougssjb2ebyvvburoukam55aqdnp6l6wce6gzfq,OCI,wiz-outpost-oron,ocid1.compartment.oc1..aaaaaaaaz5uzzbnpi7dehevcm5id4phdhbxkyj67bnuliwpbm3iwlugnhtuq,"Acme,Acme Oracle App,OCI demo",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/oron.noah@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2022-02-14T12:43:35.019Z""}",BUCKET,oci#objectStorageBucket,2024-10-30T19:04:29Z
root,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/databricks-rg-bapp-databricks-x62ehalvq25pe/providers/microsoft.storage/storageaccounts/dbstoragelfxyom7rocgjo/blobservices/default/containers/root,/subscriptions/fee3535b-9616-486f-a476-6a500a08a02b/resourcegroups/databricks-rg-bapp-databricks-x62ehalvq25pe/providers/microsoft.storage/storageaccounts/dbstoragelfxyom7rocgjo/blobservices/default/containers/root,Azure,Wiz - Demo-Scenarios,fee3535b-9616-486f-a476-6a500a08a02b,"ACME corp,Acme,Acme Azure App,App A,Azure: Wiz-Demo-Scenarios,EBC_Labs,Junior Dev project,Payment Apps,Wiz Factory Prod,Wiz Inc,Wiz Prod",eastus,"{""Owner"": ""JD"", ""application"": ""databricks"", ""databricks-environment"": ""true""}",BUCKET,Microsoft.Storage/storageAccounts/blobServices/containers,2024-10-30T19:48:36Z
yossi-sm-wiz-outpost-bucket,ocid1.bucket.oc1.iad.aaaaaaaa3334g6bzi5ohnd5q73xuato27nw7ycxzcjasizmktjgnqx2t5h4q,ocid1.bucket.oc1.iad.aaaaaaaa3334g6bzi5ohnd5q73xuato27nw7ycxzcjasizmktjgnqx2t5h4q,OCI,yossi-sm-wiz-outpost,ocid1.compartment.oc1..aaaaaaaav3iunxq5glxyrndism3vxu46gjrayqqm5evwhmibrjhgoagb66fa,"Acme,Acme Oracle App,OCI demo",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/yossi.marzuk@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2023-04-25T15:58:36.735Z""}",BUCKET,oci#objectStorageBucket,2024-10-30T19:04:28Z
lidortestr,arn:aws:s3:::lidortestr,lidortestr,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""wizRemediationLastUpdatedUTC"": ""06/06/2024 06:04:37 UTC""}",BUCKET,bucket,2024-10-30T18:30:37Z
wiz-outpost-for-demo-env-dont-delete-bucket,ocid1.bucket.oc1.iad.aaaaaaaape5roq5zpfpv2is3exgsnzm3zvbhretja5sntdu27wsrmvjjxd7a,ocid1.bucket.oc1.iad.aaaaaaaape5roq5zpfpv2is3exgsnzm3zvbhretja5sntdu27wsrmvjjxd7a,OCI,wiz-outpost-for-demo-env-dont-delete,ocid1.compartment.oc1..aaaaaaaagzeu4xuc2bqbne46fvdu2qolcphb2kzl37fywbgveumwgu5zyioq,"Acme,Acme Oracle App,OCI demo",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""elad.gabay@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2022-02-24T10:48:47.915Z""}",BUCKET,oci#objectStorageBucket,2024-10-30T19:04:28Z
michael-aminov-logs,ocid1.bucket.oc1.iad.aaaaaaaav2mq5jbytwmobxpac35dfkye46pxzyo2lpmqglbxzjejo2j354bq,ocid1.bucket.oc1.iad.aaaaaaaav2mq5jbytwmobxpac35dfkye46pxzyo2lpmqglbxzjejo2j354bq,OCI,aminov,ocid1.compartment.oc1..aaaaaaaakdwckvimekkhloq5sohoupn2gjv46ipxyjui4flr4smfjwfyrp6q,"Acme,Acme Oracle App,OCI demo",us-ashburn-1,"{""Oracle-Tags.CreatedBy"": ""okta/michael.aminov@wiz.io"", ""Oracle-Tags.CreatedOn"": ""2024-05-21T14:34:57.536Z""}",BUCKET,oci#objectStorageBucket,2024-10-30T19:04:10Z
lior-bucket-test,arn:aws:s3:::lior-bucket-test,lior-bucket-test,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-1,{},BUCKET,bucket,2024-10-30T20:05:15Z
lorax-temp-bucket,arn:aws:s3:::lorax-temp-bucket,lorax-temp-bucket,AWS,AWS Demo Scenarios 2,001791986277,"AWS demo,Acme,Acme AWS App,EBC_Labs,Wiz Dev,Wiz Factory Dev,Wiz Inc",us-east-2,"{""DemoScenarios"": """"}",BUCKET,bucket,2024-10-30T20:05:15Z
kosdf-placement,arn:aws:s3:::kosdf-placement,kosdf-placement,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",eu-central-1,"{""PII"": """", ""Owner"": ""JD"", ""Sensitive Data"": """"}",BUCKET,bucket,2024-10-30T18:30:37Z
aws-glue-temporary-984186218765-us-east-2,arn:aws:s3:::aws-glue-temporary-984186218765-us-east-2,aws-glue-temporary-984186218765-us-east-2,AWS,AWS Demo1,984186218765,"ACME corp,AWS demo,Acme,Acme AWS App,Acme Prod App,EBC_Labs",us-east-2,{},BUCKET,bucket,2024-10-30T18:30:36Z
